CustomerID,datetime,NormDmnd,DailyAverage,Demand,AvgDemand
g1o,2017-01-01 16:45,1.31410,0.06425,0.08443,0.00313
g1o,2017-01-01 17:00,1.31748,0.06425,0.08465,0.00314
g1o,2017-01-01 17:15,1.31950,0.06425,0.08478,0.00314
g1o,2017-01-01 17:30,1.32014,0.06425,0.08482,0.00314
g1o,2017-01-01 17:45,1.31941,0.06425,0.08477,0.00314
g1o,2017-01-01 18:00,1.31731,0.06425,0.08464,0.00313
g1o,2017-01-01 18:15,1.31384,0.06425,0.08441,0.00313
g1o,2017-01-01 18:30,1.30902,0.06425,0.08410,0.00311
g1o,2017-01-01 18:45,1.30288,0.06425,0.08371,0.00310
g1o,2017-01-01 19:00,1.29543,0.06425,0.08323,0.00308
g1o,2017-01-01 19:15,1.28671,0.06425,0.08267,0.00306
g1o,2017-01-01 19:30,1.27676,0.06425,0.08203,0.00304
g1o,2017-01-01 19:45,1.26562,0.06425,0.08132,0.00301
g1o,2017-01-01 20:00,1.25333,0.06425,0.08053,0.00298
g1o,2017-01-01 20:15,1.23995,0.06425,0.07967,0.00295
g1o,2017-01-01 20:30,1.22554,0.06425,0.07874,0.00292
g1o,2017-01-01 20:45,1.21016,0.06425,0.07775,0.00288
g1o,2017-01-01 21:00,1.19386,0.06425,0.07671,0.00284
g1o,2017-01-01 21:15,1.17674,0.06425,0.07561,0.00280
g1o,2017-01-01 21:30,1.15884,0.06425,0.07446,0.00276
g1o,2017-01-01 21:45,1.14026,0.06425,0.07326,0.00271
g1o,2017-01-01 22:00,1.12107,0.06425,0.07203,0.00267
g1o,2017-01-01 22:15,1.10135,0.06425,0.07076,0.00262
g1o,2017-01-01 22:30,1.08120,0.06425,0.06947,0.00257
g1o,2017-01-01 22:45,1.06068,0.06425,0.06815,0.00252
g1o,2017-01-01 23:00,1.03990,0.06425,0.06681,0.00247
g1o,2017-01-01 23:15,1.01893,0.06425,0.06547,0.00242
g1o,2017-01-01 23:30,0.99788,0.06425,0.06411,0.00237
g1o,2017-01-01 23:45,0.97683,0.06425,0.06276,0.00232
g1o,2017-01-02 00:00,0.96009,0.06397,0.06141,0.00227
g1o,2017-01-02 00:15,0.93921,0.06397,0.06008,0.00223
g1o,2017-01-02 00:30,0.91860,0.06397,0.05876,0.00218
g1o,2017-01-02 00:45,0.89835,0.06397,0.05747,0.00213
g1o,2017-01-02 01:00,0.87855,0.06397,0.05620,0.00208
g1o,2017-01-02 01:15,0.85927,0.06397,0.05497,0.00204
g1o,2017-01-02 01:30,0.84060,0.06397,0.05377,0.00199
g1o,2017-01-02 01:45,0.82263,0.06397,0.05262,0.00195
g1o,2017-01-02 02:00,0.80542,0.06397,0.05152,0.00191
g1o,2017-01-02 02:15,0.78905,0.06397,0.05047,0.00187
g1o,2017-01-02 02:30,0.77359,0.06397,0.04948,0.00183
g1o,2017-01-02 02:45,0.75911,0.06397,0.04856,0.00180
g1o,2017-01-02 03:00,0.74567,0.06397,0.04770,0.00177
g1o,2017-01-02 03:15,0.73333,0.06397,0.04691,0.00174
g1o,2017-01-02 03:30,0.72213,0.06397,0.04619,0.00171
g1o,2017-01-02 03:45,0.71213,0.06397,0.04555,0.00169
g1o,2017-01-02 04:00,0.70336,0.06397,0.04499,0.00167
g1o,2017-01-02 04:15,0.69588,0.06397,0.04451,0.00165
g1o,2017-01-02 04:30,0.68970,0.06397,0.04412,0.00163
g1o,2017-01-02 04:45,0.68486,0.06397,0.04381,0.00162
g1o,2017-01-02 05:00,0.68137,0.06397,0.04359,0.00161
g1o,2017-01-02 05:15,0.67925,0.06397,0.04345,0.00161
g1o,2017-01-02 05:30,0.67851,0.06397,0.04340,0.00161
g1o,2017-01-02 05:45,0.67915,0.06397,0.04344,0.00161
g1o,2017-01-02 06:00,0.68117,0.06397,0.04357,0.00161
g1o,2017-01-02 06:15,0.68456,0.06397,0.04379,0.00162
g1o,2017-01-02 06:30,0.68930,0.06397,0.04409,0.00163
g1o,2017-01-02 06:45,0.69538,0.06397,0.04448,0.00165
g1o,2017-01-02 07:00,0.70276,0.06397,0.04495,0.00166
g1o,2017-01-02 07:15,0.71143,0.06397,0.04551,0.00169
g1o,2017-01-02 07:30,0.72133,0.06397,0.04614,0.00171
g1o,2017-01-02 07:45,0.73243,0.06397,0.04685,0.00174
g1o,2017-01-02 08:00,0.74468,0.06397,0.04763,0.00176
g1o,2017-01-02 08:15,0.75802,0.06397,0.04849,0.00180
g1o,2017-01-02 08:30,0.77240,0.06397,0.04941,0.00183
g1o,2017-01-02 08:45,0.78776,0.06397,0.05039,0.00187
g1o,2017-01-02 09:00,0.80404,0.06397,0.05143,0.00190
g1o,2017-01-02 09:15,0.82115,0.06397,0.05253,0.00195
g1o,2017-01-02 09:30,0.83903,0.06397,0.05367,0.00199
g1o,2017-01-02 09:45,0.85760,0.06397,0.05486,0.00203
g1o,2017-01-02 10:00,0.87678,0.06397,0.05609,0.00208
g1o,2017-01-02 10:15,0.89649,0.06397,0.05735,0.00212
g1o,2017-01-02 10:30,0.91665,0.06397,0.05864,0.00217
g1o,2017-01-02 10:45,0.93717,0.06397,0.05995,0.00222
g1o,2017-01-02 11:00,0.95795,0.06397,0.06128,0.00227
g1o,2017-01-02 11:15,0.97891,0.06397,0.06262,0.00232
g1o,2017-01-02 11:30,0.99997,0.06397,0.06397,0.00237
g1o,2017-01-02 11:45,1.02103,0.06397,0.06531,0.00242
g1o,2017-01-02 12:00,1.04199,0.06397,0.06665,0.00247
g1o,2017-01-02 12:15,1.06278,0.06397,0.06798,0.00252
g1o,2017-01-02 12:30,1.08329,0.06397,0.06930,0.00257
g1o,2017-01-02 12:45,1.10345,0.06397,0.07058,0.00261
g1o,2017-01-02 13:00,1.12317,0.06397,0.07185,0.00266
g1o,2017-01-02 13:15,1.14236,0.06397,0.07307,0.00271
g1o,2017-01-02 13:30,1.16093,0.06397,0.07426,0.00275
g1o,2017-01-02 13:45,1.17882,0.06397,0.07541,0.00279
g1o,2017-01-02 14:00,1.19594,0.06397,0.07650,0.00283
g1o,2017-01-02 14:15,1.21222,0.06397,0.07754,0.00287
g1o,2017-01-02 14:30,1.22759,0.06397,0.07853,0.00291
g1o,2017-01-02 14:45,1.24198,0.06397,0.07945,0.00294
g1o,2017-01-02 15:00,1.25533,0.06397,0.08030,0.00297
g1o,2017-01-02 15:15,1.26759,0.06397,0.08108,0.00300
g1o,2017-01-02 15:30,1.27870,0.06397,0.08180,0.00303
g1o,2017-01-02 15:45,1.28861,0.06397,0.08243,0.00305
g1o,2017-01-02 16:00,1.29729,0.06397,0.08298,0.00307
g1o,2017-01-02 16:15,1.30469,0.06397,0.08346,0.00309
g1o,2017-01-02 16:30,1.31078,0.06397,0.08385,0.00311
g1o,2017-01-02 16:45,1.31553,0.06397,0.08415,0.00312
g1o,2017-01-02 17:00,1.31894,0.06397,0.08437,0.00312
g1o,2017-01-02 17:15,1.32097,0.06397,0.08450,0.00313
g1o,2017-01-02 17:30,1.32162,0.06397,0.08454,0.00313
g1o,2017-01-02 17:45,1.32089,0.06397,0.08449,0.00313
g1o,2017-01-02 18:00,1.31879,0.06397,0.08436,0.00312
g1o,2017-01-02 18:15,1.31531,0.06397,0.08414,0.00312
g1o,2017-01-02 18:30,1.31048,0.06397,0.08383,0.00310
g1o,2017-01-02 18:45,1.30431,0.06397,0.08343,0.00309
g1o,2017-01-02 19:00,1.29684,0.06397,0.08296,0.00307
g1o,2017-01-02 19:15,1.28809,0.06397,0.08240,0.00305
g1o,2017-01-02 19:30,1.27810,0.06397,0.08176,0.00303
g1o,2017-01-02 19:45,1.26691,0.06397,0.08104,0.00300
g1o,2017-01-02 20:00,1.25458,0.06397,0.08025,0.00297
g1o,2017-01-02 20:15,1.24114,0.06397,0.07939,0.00294
g1o,2017-01-02 20:30,1.22667,0.06397,0.07847,0.00291
g1o,2017-01-02 20:45,1.21123,0.06397,0.07748,0.00287
g1o,2017-01-02 21:00,1.19487,0.06397,0.07643,0.00283
g1o,2017-01-02 21:15,1.17767,0.06397,0.07533,0.00279
g1o,2017-01-02 21:30,1.15970,0.06397,0.07418,0.00275
g1o,2017-01-02 21:45,1.14104,0.06397,0.07299,0.00270
g1o,2017-01-02 22:00,1.12177,0.06397,0.07176,0.00266
g1o,2017-01-02 22:15,1.10197,0.06397,0.07049,0.00261
g1o,2017-01-02 22:30,1.08173,0.06397,0.06920,0.00256
g1o,2017-01-02 22:45,1.06113,0.06397,0.06788,0.00251
g1o,2017-01-02 23:00,1.04025,0.06397,0.06654,0.00246
g1o,2017-01-02 23:15,1.01920,0.06397,0.06520,0.00241
g1o,2017-01-02 23:30,0.99806,0.06397,0.06384,0.00236
g1o,2017-01-02 23:45,0.97691,0.06397,0.06249,0.00231
g1o,2017-01-03 00:00,0.95984,0.06370,0.06114,0.00226
g1o,2017-01-03 00:15,0.93888,0.06370,0.05981,0.00222
g1o,2017-01-03 00:30,0.91819,0.06370,0.05849,0.00217
g1o,2017-01-03 00:45,0.89786,0.06370,0.05720,0.00212
g1o,2017-01-03 01:00,0.87797,0.06370,0.05593,0.00207
g1o,2017-01-03 01:15,0.85862,0.06370,0.05470,0.00203
g1o,2017-01-03 01:30,0.83987,0.06370,0.05350,0.00198
g1o,2017-01-03 01:45,0.82182,0.06370,0.05235,0.00194
g1o,2017-01-03 02:00,0.80454,0.06370,0.05125,0.00190
g1o,2017-01-03 02:15,0.78811,0.06370,0.05020,0.00186
g1o,2017-01-03 02:30,0.77259,0.06370,0.04922,0.00182
g1o,2017-01-03 02:45,0.75804,0.06370,0.04829,0.00179
g1o,2017-01-03 03:00,0.74455,0.06370,0.04743,0.00176
g1o,2017-01-03 03:15,0.73215,0.06370,0.04664,0.00173
g1o,2017-01-03 03:30,0.72090,0.06370,0.04592,0.00170
g1o,2017-01-03 03:45,0.71086,0.06370,0.04528,0.00168
g1o,2017-01-03 04:00,0.70206,0.06370,0.04472,0.00166
g1o,2017-01-03 04:15,0.69454,0.06370,0.04424,0.00164
g1o,2017-01-03 04:30,0.68834,0.06370,0.04385,0.00162
g1o,2017-01-03 04:45,0.68347,0.06370,0.04354,0.00161
g1o,2017-01-03 05:00,0.67997,0.06370,0.04332,0.00160
g1o,2017-01-03 05:15,0.67784,0.06370,0.04318,0.00160
g1o,2017-01-03 05:30,0.67709,0.06370,0.04313,0.00160
g1o,2017-01-03 05:45,0.67774,0.06370,0.04317,0.00160
g1o,2017-01-03 06:00,0.67976,0.06370,0.04330,0.00160
g1o,2017-01-03 06:15,0.68317,0.06370,0.04352,0.00161
g1o,2017-01-03 06:30,0.68793,0.06370,0.04382,0.00162
g1o,2017-01-03 06:45,0.69403,0.06370,0.04421,0.00164
g1o,2017-01-03 07:00,0.70145,0.06370,0.04468,0.00165
g1o,2017-01-03 07:15,0.71015,0.06370,0.04524,0.00168
g1o,2017-01-03 07:30,0.72009,0.06370,0.04587,0.00170
g1o,2017-01-03 07:45,0.73124,0.06370,0.04658,0.00173
g1o,2017-01-03 08:00,0.74353,0.06370,0.04736,0.00175
g1o,2017-01-03 08:15,0.75693,0.06370,0.04822,0.00179
g1o,2017-01-03 08:30,0.77138,0.06370,0.04914,0.00182
g1o,2017-01-03 08:45,0.78680,0.06370,0.05012,0.00186
g1o,2017-01-03 09:00,0.80314,0.06370,0.05116,0.00189
g1o,2017-01-03 09:15,0.82032,0.06370,0.05226,0.00194
g1o,2017-01-03 09:30,0.83828,0.06370,0.05340,0.00198
g1o,2017-01-03 09:45,0.85693,0.06370,0.05459,0.00202
g1o,2017-01-03 10:00,0.87619,0.06370,0.05582,0.00207
g1o,2017-01-03 10:15,0.89599,0.06370,0.05708,0.00211
g1o,2017-01-03 10:30,0.91623,0.06370,0.05837,0.00216
g1o,2017-01-03 10:45,0.93683,0.06370,0.05968,0.00221
g1o,2017-01-03 11:00,0.95771,0.06370,0.06101,0.00226
g1o,2017-01-03 11:15,0.97876,0.06370,0.06235,0.00231
g1o,2017-01-03 11:30,0.99991,0.06370,0.06370,0.00236
g1o,2017-01-03 11:45,1.02105,0.06370,0.06504,0.00241
g1o,2017-01-03 12:00,1.04211,0.06370,0.06638,0.00246
g1o,2017-01-03 12:15,1.06299,0.06370,0.06771,0.00251
g1o,2017-01-03 12:30,1.08359,0.06370,0.06903,0.00256
g1o,2017-01-03 12:45,1.10384,0.06370,0.07032,0.00260
g1o,2017-01-03 13:00,1.12364,0.06370,0.07158,0.00265
g1o,2017-01-03 13:15,1.14291,0.06370,0.07281,0.00270
g1o,2017-01-03 13:30,1.16157,0.06370,0.07399,0.00274
g1o,2017-01-03 13:45,1.17954,0.06370,0.07514,0.00278
g1o,2017-01-03 14:00,1.19674,0.06370,0.07623,0.00282
g1o,2017-01-03 14:15,1.21309,0.06370,0.07728,0.00286
g1o,2017-01-03 14:30,1.22853,0.06370,0.07826,0.00290
g1o,2017-01-03 14:45,1.24298,0.06370,0.07918,0.00293
g1o,2017-01-03 15:00,1.25640,0.06370,0.08003,0.00296
g1o,2017-01-03 15:15,1.26871,0.06370,0.08082,0.00299
g1o,2017-01-03 15:30,1.27987,0.06370,0.08153,0.00302
g1o,2017-01-03 15:45,1.28984,0.06370,0.08216,0.00304
g1o,2017-01-03 16:00,1.29855,0.06370,0.08272,0.00306
g1o,2017-01-03 16:15,1.30599,0.06370,0.08319,0.00308
g1o,2017-01-03 16:30,1.31211,0.06370,0.08358,0.00310
g1o,2017-01-03 16:45,1.31689,0.06370,0.08389,0.00311
g1o,2017-01-03 17:00,1.32031,0.06370,0.08411,0.00312
g1o,2017-01-03 17:15,1.32236,0.06370,0.08424,0.00312
g1o,2017-01-03 17:30,1.32302,0.06370,0.08428,0.00312
g1o,2017-01-03 17:45,1.32230,0.06370,0.08423,0.00312
g1o,2017-01-03 18:00,1.32019,0.06370,0.08410,0.00311
g1o,2017-01-03 18:15,1.31671,0.06370,0.08388,0.00311
g1o,2017-01-03 18:30,1.31186,0.06370,0.08357,0.00310
g1o,2017-01-03 18:45,1.30568,0.06370,0.08317,0.00308
g1o,2017-01-03 19:00,1.29818,0.06370,0.08270,0.00306
g1o,2017-01-03 19:15,1.28940,0.06370,0.08214,0.00304
g1o,2017-01-03 19:30,1.27937,0.06370,0.08150,0.00302
g1o,2017-01-03 19:45,1.26815,0.06370,0.08078,0.00299
g1o,2017-01-03 20:00,1.25576,0.06370,0.07999,0.00296
g1o,2017-01-03 20:15,1.24228,0.06370,0.07914,0.00293
g1o,2017-01-03 20:30,1.22776,0.06370,0.07821,0.00290
g1o,2017-01-03 20:45,1.21225,0.06370,0.07722,0.00286
g1o,2017-01-03 21:00,1.19583,0.06370,0.07618,0.00282
g1o,2017-01-03 21:15,1.17856,0.06370,0.07508,0.00278
g1o,2017-01-03 21:30,1.16053,0.06370,0.07393,0.00274
g1o,2017-01-03 21:45,1.14179,0.06370,0.07273,0.00269
g1o,2017-01-03 22:00,1.12245,0.06370,0.07150,0.00265
g1o,2017-01-03 22:15,1.10257,0.06370,0.07024,0.00260
g1o,2017-01-03 22:30,1.08225,0.06370,0.06894,0.00255
g1o,2017-01-03 22:45,1.06156,0.06370,0.06762,0.00250
g1o,2017-01-03 23:00,1.04061,0.06370,0.06629,0.00246
g1o,2017-01-03 23:15,1.01947,0.06370,0.06494,0.00241
g1o,2017-01-03 23:30,0.99824,0.06370,0.06359,0.00236
g1o,2017-01-03 23:45,0.97701,0.06370,0.06224,0.00231
g1o,2017-01-04 00:00,0.95961,0.06345,0.06089,0.00226
g1o,2017-01-04 00:15,0.93857,0.06345,0.05956,0.00221
g1o,2017-01-04 00:30,0.91780,0.06345,0.05824,0.00216
g1o,2017-01-04 00:45,0.89739,0.06345,0.05694,0.00211
g1o,2017-01-04 01:00,0.87742,0.06345,0.05568,0.00206
g1o,2017-01-04 01:15,0.85799,0.06345,0.05444,0.00202
g1o,2017-01-04 01:30,0.83918,0.06345,0.05325,0.00197
g1o,2017-01-04 01:45,0.82106,0.06345,0.05210,0.00193
g1o,2017-01-04 02:00,0.80371,0.06345,0.05100,0.00189
g1o,2017-01-04 02:15,0.78721,0.06345,0.04995,0.00185
g1o,2017-01-04 02:30,0.77163,0.06345,0.04896,0.00181
g1o,2017-01-04 02:45,0.75703,0.06345,0.04804,0.00178
g1o,2017-01-04 03:00,0.74348,0.06345,0.04718,0.00175
g1o,2017-01-04 03:15,0.73103,0.06345,0.04639,0.00172
g1o,2017-01-04 03:30,0.71975,0.06345,0.04567,0.00169
g1o,2017-01-04 03:45,0.70966,0.06345,0.04503,0.00167
g1o,2017-01-04 04:00,0.70083,0.06345,0.04447,0.00165
g1o,2017-01-04 04:15,0.69328,0.06345,0.04399,0.00163
g1o,2017-01-04 04:30,0.68705,0.06345,0.04360,0.00161
g1o,2017-01-04 04:45,0.68216,0.06345,0.04329,0.00160
g1o,2017-01-04 05:00,0.67865,0.06345,0.04306,0.00159
g1o,2017-01-04 05:15,0.67651,0.06345,0.04293,0.00159
g1o,2017-01-04 05:30,0.67576,0.06345,0.04288,0.00159
g1o,2017-01-04 05:45,0.67640,0.06345,0.04292,0.00159
g1o,2017-01-04 06:00,0.67844,0.06345,0.04305,0.00159
g1o,2017-01-04 06:15,0.68185,0.06345,0.04327,0.00160
g1o,2017-01-04 06:30,0.68663,0.06345,0.04357,0.00161
g1o,2017-01-04 06:45,0.69276,0.06345,0.04396,0.00163
g1o,2017-01-04 07:00,0.70020,0.06345,0.04443,0.00165
g1o,2017-01-04 07:15,0.70893,0.06345,0.04498,0.00167
g1o,2017-01-04 07:30,0.71892,0.06345,0.04562,0.00169
g1o,2017-01-04 07:45,0.73010,0.06345,0.04633,0.00172
g1o,2017-01-04 08:00,0.74245,0.06345,0.04711,0.00174
g1o,2017-01-04 08:15,0.75590,0.06345,0.04796,0.00178
g1o,2017-01-04 08:30,0.77040,0.06345,0.04888,0.00181
g1o,2017-01-04 08:45,0.78589,0.06345,0.04987,0.00185
g1o,2017-01-04 09:00,0.80229,0.06345,0.05091,0.00189
g1o,2017-01-04 09:15,0.81954,0.06345,0.05200,0.00193
g1o,2017-01-04 09:30,0.83757,0.06345,0.05315,0.00197
g1o,2017-01-04 09:45,0.85629,0.06345,0.05434,0.00201
g1o,2017-01-04 10:00,0.87563,0.06345,0.05556,0.00206
g1o,2017-01-04 10:15,0.89551,0.06345,0.05682,0.00210
g1o,2017-01-04 10:30,0.91583,0.06345,0.05811,0.00215
g1o,2017-01-04 10:45,0.93652,0.06345,0.05943,0.00220
g1o,2017-01-04 11:00,0.95747,0.06345,0.06076,0.00225
g1o,2017-01-04 11:15,0.97861,0.06345,0.06210,0.00230
g1o,2017-01-04 11:30,0.99984,0.06345,0.06344,0.00235
g1o,2017-01-04 11:45,1.02108,0.06345,0.06479,0.00240
g1o,2017-01-04 12:00,1.04222,0.06345,0.06613,0.00245
g1o,2017-01-04 12:15,1.06318,0.06345,0.06746,0.00250
g1o,2017-01-04 12:30,1.08387,0.06345,0.06878,0.00255
g1o,2017-01-04 12:45,1.10420,0.06345,0.07007,0.00260
g1o,2017-01-04 13:00,1.12408,0.06345,0.07133,0.00264
g1o,2017-01-04 13:15,1.14344,0.06345,0.07256,0.00269
g1o,2017-01-04 13:30,1.16217,0.06345,0.07374,0.00273
g1o,2017-01-04 13:45,1.18021,0.06345,0.07489,0.00277
g1o,2017-01-04 14:00,1.19748,0.06345,0.07598,0.00281
g1o,2017-01-04 14:15,1.21390,0.06345,0.07703,0.00285
g1o,2017-01-04 14:30,1.22941,0.06345,0.07801,0.00289
g1o,2017-01-04 14:45,1.24393,0.06345,0.07893,0.00292
g1o,2017-01-04 15:00,1.25740,0.06345,0.07979,0.00296
g1o,2017-01-04 15:15,1.26977,0.06345,0.08057,0.00298
g1o,2017-01-04 15:30,1.28098,0.06345,0.08128,0.00301
g1o,2017-01-04 15:45,1.29099,0.06345,0.08192,0.00303
g1o,2017-01-04 16:00,1.29974,0.06345,0.08247,0.00305
g1o,2017-01-04 16:15,1.30722,0.06345,0.08295,0.00307
g1o,2017-01-04 16:30,1.31337,0.06345,0.08334,0.00309
g1o,2017-01-04 16:45,1.31818,0.06345,0.08364,0.00310
g1o,2017-01-04 17:00,1.32162,0.06345,0.08386,0.00311
g1o,2017-01-04 17:15,1.32368,0.06345,0.08399,0.00311
g1o,2017-01-04 17:30,1.32435,0.06345,0.08404,0.00311
g1o,2017-01-04 17:45,1.32363,0.06345,0.08399,0.00311
g1o,2017-01-04 18:00,1.32152,0.06345,0.08386,0.00311
g1o,2017-01-04 18:15,1.31803,0.06345,0.08363,0.00310
g1o,2017-01-04 18:30,1.31317,0.06345,0.08333,0.00309
g1o,2017-01-04 18:45,1.30697,0.06345,0.08293,0.00307
g1o,2017-01-04 19:00,1.29945,0.06345,0.08245,0.00305
g1o,2017-01-04 19:15,1.29064,0.06345,0.08190,0.00303
g1o,2017-01-04 19:30,1.28058,0.06345,0.08126,0.00301
g1o,2017-01-04 19:45,1.26932,0.06345,0.08054,0.00298
g1o,2017-01-04 20:00,1.25689,0.06345,0.07975,0.00295
g1o,2017-01-04 20:15,1.24337,0.06345,0.07890,0.00292
g1o,2017-01-04 20:30,1.22879,0.06345,0.07797,0.00289
g1o,2017-01-04 20:45,1.21323,0.06345,0.07698,0.00285
g1o,2017-01-04 21:00,1.19675,0.06345,0.07594,0.00281
g1o,2017-01-04 21:15,1.17942,0.06345,0.07484,0.00277
g1o,2017-01-04 21:30,1.16131,0.06345,0.07369,0.00273
g1o,2017-01-04 21:45,1.14251,0.06345,0.07250,0.00269
g1o,2017-01-04 22:00,1.12310,0.06345,0.07126,0.00264
g1o,2017-01-04 22:15,1.10315,0.06345,0.07000,0.00259
g1o,2017-01-04 22:30,1.08275,0.06345,0.06870,0.00254
g1o,2017-01-04 22:45,1.06198,0.06345,0.06739,0.00250
g1o,2017-01-04 23:00,1.04095,0.06345,0.06605,0.00245
g1o,2017-01-04 23:15,1.01973,0.06345,0.06471,0.00240
g1o,2017-01-04 23:30,0.99843,0.06345,0.06335,0.00235
g1o,2017-01-04 23:45,0.97712,0.06345,0.06200,0.00230
g1o,2017-01-05 00:00,0.95938,0.06322,0.06066,0.00225
g1o,2017-01-05 00:15,0.93826,0.06322,0.05932,0.00220
g1o,2017-01-05 00:30,0.91742,0.06322,0.05800,0.00215
g1o,2017-01-05 00:45,0.89694,0.06322,0.05671,0.00210
g1o,2017-01-05 01:00,0.87690,0.06322,0.05544,0.00205
g1o,2017-01-05 01:15,0.85740,0.06322,0.05421,0.00201
g1o,2017-01-05 01:30,0.83852,0.06322,0.05301,0.00196
g1o,2017-01-05 01:45,0.82034,0.06322,0.05186,0.00192
g1o,2017-01-05 02:00,0.80293,0.06322,0.05076,0.00188
g1o,2017-01-05 02:15,0.78637,0.06322,0.04972,0.00184
g1o,2017-01-05 02:30,0.77073,0.06322,0.04873,0.00180
g1o,2017-01-05 02:45,0.75608,0.06322,0.04780,0.00177
g1o,2017-01-05 03:00,0.74248,0.06322,0.04694,0.00174
g1o,2017-01-05 03:15,0.72999,0.06322,0.04615,0.00171
