CustomerID,datetime,Demand
g2L-g2o,2017-01-02 23:30,0.00174
g2L-g2o,2017-01-02 23:45,0.01319
g2L-g2o,2017-01-03 00:00,0.02113
g2L-g2o,2017-01-03 00:15,0.03251
g2L-g2o,2017-01-03 00:30,0.04376
g2L-g2o,2017-01-03 00:45,0.05481
g2L-g2o,2017-01-03 01:00,0.06562
g2L-g2o,2017-01-03 01:15,0.07614
g2L-g2o,2017-01-03 01:30,0.08633
g2L-g2o,2017-01-03 01:45,0.09614
g2L-g2o,2017-01-03 02:00,0.10554
g2L-g2o,2017-01-03 02:15,0.11448
g2L-g2o,2017-01-03 02:30,0.12292
g2L-g2o,2017-01-03 02:45,0.13082
g2L-g2o,2017-01-03 03:00,0.13817
g2L-g2o,2017-01-03 03:15,0.14490
g2L-g2o,2017-01-03 03:30,0.15103
g2L-g2o,2017-01-03 03:45,0.15649
g2L-g2o,2017-01-03 04:00,0.16128
g2L-g2o,2017-01-03 04:15,0.16538
g2L-g2o,2017-01-03 04:30,0.16876
g2L-g2o,2017-01-03 04:45,0.17141
g2L-g2o,2017-01-03 05:00,0.17334
g2L-g2o,2017-01-03 05:15,0.17450
g2L-g2o,2017-01-03 05:30,0.17492
g2L-g2o,2017-01-03 05:45,0.17459
g2L-g2o,2017-01-03 06:00,0.17350
g2L-g2o,2017-01-03 06:15,0.17166
g2L-g2o,2017-01-03 06:30,0.16910
g2L-g2o,2017-01-03 06:45,0.16579
g2L-g2o,2017-01-03 07:00,0.16179
g2L-g2o,2017-01-03 07:15,0.15707
g2L-g2o,2017-01-03 07:30,0.15170
g2L-g2o,2017-01-03 07:45,0.14566
g2L-g2o,2017-01-03 08:00,0.13900
g2L-g2o,2017-01-03 08:15,0.13174
g2L-g2o,2017-01-03 08:30,0.12391
g2L-g2o,2017-01-03 08:45,0.11555
g2L-g2o,2017-01-03 09:00,0.10670
g2L-g2o,2017-01-03 09:15,0.09738
g2L-g2o,2017-01-03 09:30,0.08766
g2L-g2o,2017-01-03 09:45,0.07755
g2L-g2o,2017-01-03 10:00,0.06710
g2L-g2o,2017-01-03 10:15,0.05637
g2L-g2o,2017-01-03 10:30,0.04540
g2L-g2o,2017-01-03 10:45,0.03423
g2L-g2o,2017-01-03 11:00,0.02291
g2L-g2o,2017-01-03 11:15,0.01150
g2L-g2o,2017-01-03 11:30,0.00004
g2L-g2o,2017-01-03 11:45,-0.01143
g2L-g2o,2017-01-03 12:00,-0.02285
g2L-g2o,2017-01-03 12:15,-0.03416
g2L-g2o,2017-01-03 12:30,-0.04534
g2L-g2o,2017-01-03 12:45,-0.05632
g2L-g2o,2017-01-03 13:00,-0.06705
g2L-g2o,2017-01-03 13:15,-0.07750
g2L-g2o,2017-01-03 13:30,-0.08761
g2L-g2o,2017-01-03 13:45,-0.09735
g2L-g2o,2017-01-03 14:00,-0.10667
g2L-g2o,2017-01-03 14:15,-0.11553
g2L-g2o,2017-01-03 14:30,-0.12390
g2L-g2o,2017-01-03 14:45,-0.13173
g2L-g2o,2017-01-03 15:00,-0.13900
g2L-g2o,2017-01-03 15:15,-0.14567
g2L-g2o,2017-01-03 15:30,-0.15172
g2L-g2o,2017-01-03 15:45,-0.15711
g2L-g2o,2017-01-03 16:00,-0.16182
g2L-g2o,2017-01-03 16:15,-0.16585
g2L-g2o,2017-01-03 16:30,-0.16916
g2L-g2o,2017-01-03 16:45,-0.17174
g2L-g2o,2017-01-03 17:00,-0.17358
g2L-g2o,2017-01-03 17:15,-0.17468
g2L-g2o,2017-01-03 17:30,-0.17503
g2L-g2o,2017-01-03 17:45,-0.17462
g2L-g2o,2017-01-03 18:00,-0.17346
g2L-g2o,2017-01-03 18:15,-0.17155
g2L-g2o,2017-01-03 18:30,-0.16891
g2L-g2o,2017-01-03 18:45,-0.16554
g2L-g2o,2017-01-03 19:00,-0.16146
g2L-g2o,2017-01-03 19:15,-0.15667
g2L-g2o,2017-01-03 19:30,-0.15122
g2L-g2o,2017-01-03 19:45,-0.14511
g2L-g2o,2017-01-03 20:00,-0.13838
g2L-g2o,2017-01-03 20:15,-0.13105
g2L-g2o,2017-01-03 20:30,-0.12315
g2L-g2o,2017-01-03 20:45,-0.11472
g2L-g2o,2017-01-03 21:00,-0.10579
g2L-g2o,2017-01-03 21:15,-0.09641
g2L-g2o,2017-01-03 21:30,-0.08660
g2L-g2o,2017-01-03 21:45,-0.07641
g2L-g2o,2017-01-03 22:00,-0.06590
g2L-g2o,2017-01-03 22:15,-0.05510
g2L-g2o,2017-01-03 22:30,-0.04405
g2L-g2o,2017-01-03 22:45,-0.03281
g2L-g2o,2017-01-03 23:00,-0.02142
g2L-g2o,2017-01-03 23:15,-0.00993
g2L-g2o,2017-01-03 23:30,0.00160
g2L-g2o,2017-01-03 23:45,0.01314
g2L-g2o,2017-01-04 00:00,0.02136
g2L-g2o,2017-01-04 00:15,0.03283
g2L-g2o,2017-01-04 00:30,0.04416
g2L-g2o,2017-01-04 00:45,0.05529
g2L-g2o,2017-01-04 01:00,0.06618
g2L-g2o,2017-01-04 01:15,0.07677
g2L-g2o,2017-01-04 01:30,0.08703
g2L-g2o,2017-01-04 01:45,0.09692
g2L-g2o,2017-01-04 02:00,0.10638
g2L-g2o,2017-01-04 02:15,0.11537
g2L-g2o,2017-01-04 02:30,0.12387
g2L-g2o,2017-01-04 02:45,0.13183
g2L-g2o,2017-01-04 03:00,0.13922
g2L-g2o,2017-01-04 03:15,0.14602
g2L-g2o,2017-01-04 03:30,0.15218
g2L-g2o,2017-01-04 03:45,0.15769
g2L-g2o,2017-01-04 04:00,0.16251
g2L-g2o,2017-01-04 04:15,0.16664
g2L-g2o,2017-01-04 04:30,0.17004
g2L-g2o,2017-01-04 04:45,0.17272
g2L-g2o,2017-01-04 05:00,0.17465
g2L-g2o,2017-01-04 05:15,0.17582
g2L-g2o,2017-01-04 05:30,0.17624
g2L-g2o,2017-01-04 05:45,0.17591
g2L-g2o,2017-01-04 06:00,0.17481
g2L-g2o,2017-01-04 06:15,0.17297
g2L-g2o,2017-01-04 06:30,0.17038
g2L-g2o,2017-01-04 06:45,0.16705
g2L-g2o,2017-01-04 07:00,0.16301
g2L-g2o,2017-01-04 07:15,0.15827
g2L-g2o,2017-01-04 07:30,0.15284
g2L-g2o,2017-01-04 07:45,0.14677
g2L-g2o,2017-01-04 08:00,0.14005
g2L-g2o,2017-01-04 08:15,0.13274
g2L-g2o,2017-01-04 08:30,0.12486
g2L-g2o,2017-01-04 08:45,0.11645
g2L-g2o,2017-01-04 09:00,0.10752
g2L-g2o,2017-01-04 09:15,0.09814
g2L-g2o,2017-01-04 09:30,0.08834
g2L-g2o,2017-01-04 09:45,0.07815
g2L-g2o,2017-01-04 10:00,0.06763
g2L-g2o,2017-01-04 10:15,0.05683
g2L-g2o,2017-01-04 10:30,0.04577
g2L-g2o,2017-01-04 10:45,0.03452
g2L-g2o,2017-01-04 11:00,0.02312
g2L-g2o,2017-01-04 11:15,0.01162
g2L-g2o,2017-01-04 11:30,0.00007
g2L-g2o,2017-01-04 11:45,-0.01148
g2L-g2o,2017-01-04 12:00,-0.02298
g2L-g2o,2017-01-04 12:15,-0.03439
g2L-g2o,2017-01-04 12:30,-0.04564
g2L-g2o,2017-01-04 12:45,-0.05669
g2L-g2o,2017-01-04 13:00,-0.06751
g2L-g2o,2017-01-04 13:15,-0.07804
g2L-g2o,2017-01-04 13:30,-0.08823
g2L-g2o,2017-01-04 13:45,-0.09804
g2L-g2o,2017-01-04 14:00,-0.10744
g2L-g2o,2017-01-04 14:15,-0.11636
g2L-g2o,2017-01-04 14:30,-0.12479
g2L-g2o,2017-01-04 14:45,-0.13269
g2L-g2o,2017-01-04 15:00,-0.14001
g2L-g2o,2017-01-04 15:15,-0.14674
g2L-g2o,2017-01-04 15:30,-0.15283
g2L-g2o,2017-01-04 15:45,-0.15826
g2L-g2o,2017-01-04 16:00,-0.16302
g2L-g2o,2017-01-04 16:15,-0.16707
g2L-g2o,2017-01-04 16:30,-0.17042
g2L-g2o,2017-01-04 16:45,-0.17302
g2L-g2o,2017-01-04 17:00,-0.17488
g2L-g2o,2017-01-04 17:15,-0.17599
g2L-g2o,2017-01-04 17:30,-0.17634
g2L-g2o,2017-01-04 17:45,-0.17593
g2L-g2o,2017-01-04 18:00,-0.17477
g2L-g2o,2017-01-04 18:15,-0.17286
g2L-g2o,2017-01-04 18:30,-0.17020
g2L-g2o,2017-01-04 18:45,-0.16681
g2L-g2o,2017-01-04 19:00,-0.16270
g2L-g2o,2017-01-04 19:15,-0.15789
g2L-g2o,2017-01-04 19:30,-0.15240
g2L-g2o,2017-01-04 19:45,-0.14626
g2L-g2o,2017-01-04 20:00,-0.13948
g2L-g2o,2017-01-04 20:15,-0.13210
g2L-g2o,2017-01-04 20:30,-0.12414
g2L-g2o,2017-01-04 20:45,-0.11566
g2L-g2o,2017-01-04 21:00,-0.10667
g2L-g2o,2017-01-04 21:15,-0.09722
g2L-g2o,2017-01-04 21:30,-0.08734
g2L-g2o,2017-01-04 21:45,-0.07710
g2L-g2o,2017-01-04 22:00,-0.06651
g2L-g2o,2017-01-04 22:15,-0.05563
g2L-g2o,2017-01-04 22:30,-0.04450
g2L-g2o,2017-01-04 22:45,-0.03319
g2L-g2o,2017-01-04 23:00,-0.02173
g2L-g2o,2017-01-04 23:15,-0.01015
g2L-g2o,2017-01-04 23:30,0.00147
g2L-g2o,2017-01-04 23:45,0.01308
g2L-g2o,2017-01-05 00:00,0.02160
g2L-g2o,2017-01-05 00:15,0.03314
g2L-g2o,2017-01-05 00:30,0.04455
g2L-g2o,2017-01-05 00:45,0.05575
g2L-g2o,2017-01-05 01:00,0.06670
g2L-g2o,2017-01-05 01:15,0.07737
g2L-g2o,2017-01-05 01:30,0.08769
g2L-g2o,2017-01-05 01:45,0.09764
g2L-g2o,2017-01-05 02:00,0.10716
g2L-g2o,2017-01-05 02:15,0.11623
g2L-g2o,2017-01-05 02:30,0.12478
g2L-g2o,2017-01-05 02:45,0.13279
g2L-g2o,2017-01-05 03:00,0.14023
g2L-g2o,2017-01-05 03:15,0.14707
g2L-g2o,2017-01-05 03:30,0.15328
g2L-g2o,2017-01-05 03:45,0.15881
g2L-g2o,2017-01-05 04:00,0.16367
g2L-g2o,2017-01-05 04:15,0.16782
g2L-g2o,2017-01-05 04:30,0.17125
g2L-g2o,2017-01-05 04:45,0.17394
g2L-g2o,2017-01-05 05:00,0.17588
g2L-g2o,2017-01-05 05:15,0.17707
g2L-g2o,2017-01-05 05:30,0.17749
g2L-g2o,2017-01-05 05:45,0.17715
g2L-g2o,2017-01-05 06:00,0.17605
g2L-g2o,2017-01-05 06:15,0.17419
g2L-g2o,2017-01-05 06:30,0.17159
g2L-g2o,2017-01-05 06:45,0.16824
g2L-g2o,2017-01-05 07:00,0.16417
g2L-g2o,2017-01-05 07:15,0.15939
g2L-g2o,2017-01-05 07:30,0.15394
g2L-g2o,2017-01-05 07:45,0.14782
g2L-g2o,2017-01-05 08:00,0.14106
g2L-g2o,2017-01-05 08:15,0.13370
g2L-g2o,2017-01-05 08:30,0.12576
g2L-g2o,2017-01-05 08:45,0.11728
g2L-g2o,2017-01-05 09:00,0.10830
g2L-g2o,2017-01-05 09:15,0.09886
g2L-g2o,2017-01-05 09:30,0.08898
g2L-g2o,2017-01-05 09:45,0.07873
g2L-g2o,2017-01-05 10:00,0.06813
g2L-g2o,2017-01-05 10:15,0.05725
g2L-g2o,2017-01-05 10:30,0.04612
g2L-g2o,2017-01-05 10:45,0.03479
g2L-g2o,2017-01-05 11:00,0.02332
g2L-g2o,2017-01-05 11:15,0.01174
g2L-g2o,2017-01-05 11:30,0.00010
g2L-g2o,2017-01-05 11:45,-0.01153
g2L-g2o,2017-01-05 12:00,-0.02310
g2L-g2o,2017-01-05 12:15,-0.03459
g2L-g2o,2017-01-05 12:30,-0.04592
g2L-g2o,2017-01-05 12:45,-0.05705
g2L-g2o,2017-01-05 13:00,-0.06794
g2L-g2o,2017-01-05 13:15,-0.07855
g2L-g2o,2017-01-05 13:30,-0.08881
g2L-g2o,2017-01-05 13:45,-0.09869
g2L-g2o,2017-01-05 14:00,-0.10815
g2L-g2o,2017-01-05 14:15,-0.11715
g2L-g2o,2017-01-05 14:30,-0.12563
g2L-g2o,2017-01-05 14:45,-0.13359
g2L-g2o,2017-01-05 15:00,-0.14097
g2L-g2o,2017-01-05 15:15,-0.14773
g2L-g2o,2017-01-05 15:30,-0.15387
g2L-g2o,2017-01-05 15:45,-0.15935
g2L-g2o,2017-01-05 16:00,-0.16414
g2L-g2o,2017-01-05 16:15,-0.16823
g2L-g2o,2017-01-05 16:30,-0.17160
g2L-g2o,2017-01-05 16:45,-0.17423
g2L-g2o,2017-01-05 17:00,-0.17610
g2L-g2o,2017-01-05 17:15,-0.17723
g2L-g2o,2017-01-05 17:30,-0.17758
g2L-g2o,2017-01-05 17:45,-0.17718
g2L-g2o,2017-01-05 18:00,-0.17601
g2L-g2o,2017-01-05 18:15,-0.17409
g2L-g2o,2017-01-05 18:30,-0.17142
g2L-g2o,2017-01-05 18:45,-0.16802
g2L-g2o,2017-01-05 19:00,-0.16388
g2L-g2o,2017-01-05 19:15,-0.15905
g2L-g2o,2017-01-05 19:30,-0.15352
g2L-g2o,2017-01-05 19:45,-0.14734
g2L-g2o,2017-01-05 20:00,-0.14051
g2L-g2o,2017-01-05 20:15,-0.13309
g2L-g2o,2017-01-05 20:30,-0.12509
g2L-g2o,2017-01-05 20:45,-0.11655
g2L-g2o,2017-01-05 21:00,-0.10751
g2L-g2o,2017-01-05 21:15,-0.09799
g2L-g2o,2017-01-05 21:30,-0.08806
g2L-g2o,2017-01-05 21:45,-0.07775
g2L-g2o,2017-01-05 22:00,-0.06709
g2L-g2o,2017-01-05 22:15,-0.05614
g2L-g2o,2017-01-05 22:30,-0.04495
g2L-g2o,2017-01-05 22:45,-0.03356
g2L-g2o,2017-01-05 23:00,-0.02202
g2L-g2o,2017-01-05 23:15,-0.01037
g2L-g2o,2017-01-05 23:30,0.00132
g2L-g2o,2017-01-05 23:45,0.01301
g2L-g2o,2017-01-06 00:00,0.02182
g2L-g2o,2017-01-06 00:15,0.03344
g2L-g2o,2017-01-06 00:30,0.04491
g2L-g2o,2017-01-06 00:45,0.05618
g2L-g2o,2017-01-06 01:00,0.06720
g2L-g2o,2017-01-06 01:15,0.07793
g2L-g2o,2017-01-06 01:30,0.08832
g2L-g2o,2017-01-06 01:45,0.09833
g2L-g2o,2017-01-06 02:00,0.10791
g2L-g2o,2017-01-06 02:15,0.11702
g2L-g2o,2017-01-06 02:30,0.12563
g2L-g2o,2017-01-06 02:45,0.13370
g2L-g2o,2017-01-06 03:00,0.14117
g2L-g2o,2017-01-06 03:15,0.14805
g2L-g2o,2017-01-06 03:30,0.15430
g2L-g2o,2017-01-06 03:45,0.15987
g2L-g2o,2017-01-06 04:00,0.16476
g2L-g2o,2017-01-06 04:15,0.16893
g2L-g2o,2017-01-06 04:30,0.17239
g2L-g2o,2017-01-06 04:45,0.17509
g2L-g2o,2017-01-06 05:00,0.17705
g2L-g2o,2017-01-06 05:15,0.17824
g2L-g2o,2017-01-06 05:30,0.17866
g2L-g2o,2017-01-06 05:45,0.17831
g2L-g2o,2017-01-06 06:00,0.17721
g2L-g2o,2017-01-06 06:15,0.17534
g2L-g2o,2017-01-06 06:30,0.17272
g2L-g2o,2017-01-06 06:45,0.16935
g2L-g2o,2017-01-06 07:00,0.16525
g2L-g2o,2017-01-06 07:15,0.16044
g2L-g2o,2017-01-06 07:30,0.15495
g2L-g2o,2017-01-06 07:45,0.14879
g2L-g2o,2017-01-06 08:00,0.14199
g2L-g2o,2017-01-06 08:15,0.13458
g2L-g2o,2017-01-06 08:30,0.12659
g2L-g2o,2017-01-06 08:45,0.11807
g2L-g2o,2017-01-06 09:00,0.10903
g2L-g2o,2017-01-06 09:15,0.09952
g2L-g2o,2017-01-06 09:30,0.08958
g2L-g2o,2017-01-06 09:45,0.07926
g2L-g2o,2017-01-06 10:00,0.06861
g2L-g2o,2017-01-06 10:15,0.05765
g2L-g2o,2017-01-06 10:30,0.04645
g2L-g2o,2017-01-06 10:45,0.03505
g2L-g2o,2017-01-06 11:00,0.02350
g2L-g2o,2017-01-06 11:15,0.01184
g2L-g2o,2017-01-06 11:30,0.00014
g2L-g2o,2017-01-06 11:45,-0.01156
g2L-g2o,2017-01-06 12:00,-0.02322
g2L-g2o,2017-01-06 12:15,-0.03478
g2L-g2o,2017-01-06 12:30,-0.04618
g2L-g2o,2017-01-06 12:45,-0.05739
g2L-g2o,2017-01-06 13:00,-0.06835
g2L-g2o,2017-01-06 13:15,-0.07902
g2L-g2o,2017-01-06 13:30,-0.08935
g2L-g2o,2017-01-06 13:45,-0.09930
g2L-g2o,2017-01-06 14:00,-0.10881
g2L-g2o,2017-01-06 14:15,-0.11787
g2L-g2o,2017-01-06 14:30,-0.12642
g2L-g2o,2017-01-06 14:45,-0.13442
g2L-g2o,2017-01-06 15:00,-0.14185
g2L-g2o,2017-01-06 15:15,-0.14867
g2L-g2o,2017-01-06 15:30,-0.15485
g2L-g2o,2017-01-06 15:45,-0.16036
g2L-g2o,2017-01-06 16:00,-0.16519
g2L-g2o,2017-01-06 16:15,-0.16931
g2L-g2o,2017-01-06 16:30,-0.17270
g2L-g2o,2017-01-06 16:45,-0.17534
g2L-g2o,2017-01-06 17:00,-0.17724
g2L-g2o,2017-01-06 17:15,-0.17838
g2L-g2o,2017-01-06 17:30,-0.17875
g2L-g2o,2017-01-06 17:45,-0.17834
g2L-g2o,2017-01-06 18:00,-0.17718
g2L-g2o,2017-01-06 18:15,-0.17525
g2L-g2o,2017-01-06 18:30,-0.17256
g2L-g2o,2017-01-06 18:45,-0.16914
g2L-g2o,2017-01-06 19:00,-0.16498
g2L-g2o,2017-01-06 19:15,-0.16012
g2L-g2o,2017-01-06 19:30,-0.15457
g2L-g2o,2017-01-06 19:45,-0.14835
g2L-g2o,2017-01-06 20:00,-0.14149
g2L-g2o,2017-01-06 20:15,-0.13403
g2L-g2o,2017-01-06 20:30,-0.12598
g2L-g2o,2017-01-06 20:45,-0.11739
g2L-g2o,2017-01-06 21:00,-0.10830
g2L-g2o,2017-01-06 21:15,-0.09873
g2L-g2o,2017-01-06 21:30,-0.08874
g2L-g2o,2017-01-06 21:45,-0.07836
g2L-g2o,2017-01-06 22:00,-0.06764
g2L-g2o,2017-01-06 22:15,-0.05663
